Time,telescoping,luffing,slewing,telescoping_vel,luffing_vel,slewing_vel
620.25,-0.19672908467493855,4.335944822179588,0.9531093743913273,-0.3333332169145639,0.8691194200789756,0.4908811629335046
620.5,-0.2796016410737501,4.527658197516853,1.062730224232065,-0.32986974230767696,0.6437614148729534,0.3795283261773057
620.75,-0.3603330108316989,4.657825529616065,1.14287353747998,-0.3161617520195932,0.38176819378044513,0.2585815724519085
621.0,-0.43650848351683535,4.718542294407076,1.1920210104580193,-0.2933792206296774,0.09388816806728073,0.1353789843381472
621.25,-0.5060327318681068,4.704769613649705,1.2105630296490537,-0.2628381309335605,-0.20801187234517293,0.017190366774947563
621.5,-0.5671241667277194,4.614536358234489,1.2006161938454931,-0.22585546889635874,-0.5115184622850428,-0.08984515811305593
621.75,-0.6183311222490708,4.449010382507184,1.1656404505925257,-0.18364232731115407,-0.8042519407657913,-0.18143969026309303
622.0,-0.6584726043328395,4.212410387851594,1.1098963487139466,-0.13726154547018793,-1.0745095489987984,-0.25576972942925824
622.25,-0.6866188671278266,3.9117556080077844,1.0377555858778966,-0.08762296402552763,-1.3119582652670507,-0.3136109008280603
622.5,-0.7020430258723387,3.5564312552180684,0.9530908982999164,-0.035490689346181714,-1.5085057633070607,-0.357595567437891
622.75,-0.7041989043918804,3.157502726354254,0.8589578021589511,0.01857327000983057,-1.6584116412449816,-0.39134250436490103
623.0,-0.6926419641118713,2.7272254345955775,0.7574196461174659,0.0741285115209907,-1.759134241541262,-0.4179663026343814
623.25,-0.667077182047283,2.277935605583623,0.6499746508417604,0.13056245210118494,-1.8115309137982671,-0.43875408847846
623.5,-0.627337061938448,1.821459977696444,0.5380426018782359,0.18721475256601852,-1.8182326699116058,-0.45292872993214195
623.75,-0.5735391774053618,1.3688192706278202,0.42351028587568945,0.24345710986264804,-1.7820403338854927,-0.45807370502100064
624.0,-0.5058338645986318,0.9304398107536976,0.3090057493677356,0.29808134323461327,-1.7061672878222527,-0.45058867757914695
624.25,-0.4248799766781417,0.5157356267166938,0.19821594708611598,0.34950792107648476,-1.5927373431646994,-0.42719380210047897
624.5,-0.33166372749114004,0.13407113917134794,0.09540884831749612,0.3960756601123291,-1.4424385108901507,-0.38617010422823417
624.75,-0.22771602143112446,-0.20548362872838158,0.0051308949719988855,0.4353612423601022,-1.2566780810236704,-0.32728200375402794
625.0,-0.11520517359790361,-0.49426790134048726,-0.06823215355951784,0.4646737072199493,-1.0370596225145392,-0.2533908196276688
625.25,0.003143122148419053,-0.7240134399856512,-0.1215645148418355,0.4820069184442496,-0.784526026577635,-0.16908359572833281
625.5,0.12409405099121074,-0.8865309146293048,-0.15277395142368425,0.48560474164996376,-0.5015510887276042,-0.08054811305558957
625.75,0.24403128077932124,-0.9747889843494533,-0.16183857136963029,0.47401717728304327,-0.19383721631302042,0.004634618197816964
626.0,0.359104194173959,-0.983449522785815,-0.15045664232477576,0.4467391380021399,0.1308049537403826,0.07947999617410528
626.25,0.4654250430469986,-0.909386507479262,-0.12209857328257764,0.40409252128164835,0.46214622768981006,0.13763140612805397
626.5,0.5592783797888359,-0.75237640894091,-0.08164093926074878,0.3470926486801197,0.7878999615225948,0.17418371103073033
626.75,0.6373277061201676,-0.5154365267179646,-0.03500671776721249,0.2776550148541006,1.095508631794887,0.18581099288008185
627.0,0.6968141520574314,-0.20462209304346643,0.011264557179292138,0.1986139273275523,1.37364957479204,0.17105769741532298
627.25,0.735780039435614,0.17138826067805543,0.050522130940449,0.11345249443024799,1.6127584547843712,0.13067584350800449
627.5,0.7531789727906535,0.6017571343487191,0.07660247893329439,0.02603099856648385,1.8051611832753216,0.06781446700389311
627.75,0.7489571270723587,1.0739688523157163,0.08442936444239556,-0.05963118584396446,1.9449596047628979,-0.01178091753619287
628.0,0.7240330507385515,1.574236936730168,0.07071202016519795,-0.13969090625417857,2.0276451921518013,-0.09990002971909533
628.25,0.6802180008181935,2.087791448391617,0.034479349582847894,-0.2108513158518115,2.0498010276070504,-0.18647561141771213
628.5,0.6200589007843362,2.5991374505336933,-0.022525785543658108,-0.27057999512124487,2.00928595694137,-0.26048541926923424
628.75,0.5466219977026263,3.092434426862302,-0.09576336005176923,-0.31718343708062363,1.905888282659709,-0.3112328533477585
629.0,0.46329013138954167,3.5520815918635478,-0.17814221221753737,-0.34981140113299924,1.7421297024985707,-0.3298350690299391
629.25,0.3735659261534181,3.963499278111587,-0.26068089456673876,-0.36838104482038814,1.523903480499019,-0.31063502573929175
629.5,0.28088323088139333,4.314033332113057,-0.33345972508718325,-0.373454159254335,1.2607181923147648,-0.2521172021304987
629.75,0.18848201128870556,4.59385837426897,-0.3867394956319881,-0.3660961190316837,0.9653935261733473,-0.15740222284000005
630.0,0.09927972418331876,4.796730095199731,-0.41216083650718327,-0.3477731704357872,0.6531684097819124,-0.03419392866375415
630.25,0.015783297803455554,4.920442579159926,-0.4038364599638652,-0.32035900442274934,0.34039520917542454,0.1060528787697147
630.5,-0.060006996501723364,4.966927699787443,-0.3591343971223259,-0.28602972620918,0.043039273844408754,0.24962173002172328
630.75,-0.1266481052972388,4.94196221608213,-0.27902559495300355,-0.24704986704711032,-0.22485162584214002,0.3825752210023811
631.0,-0.18326353269452156,4.854501886866373,-0.16784678662113536,-0.20575016471901106,-0.4524210817659462,0.49280660226696316
631.25,-0.22957731902067025,4.715751675199157,-0.03262229381952197,-0.16456681454386382,-0.6327871084798549,0.5714308872865396
631.5,-0.26592319456727864,4.538108332626446,0.11786865702213443,-0.1259806866053632,-0.7632400374979671,0.6136644043542033
631.75,-0.2932408713864838,4.3341316564501735,0.2742099083575797,-0.09237146709639546,-0.8449003391288841,0.6190475164510892
632.0,-0.3130253484065051,4.115658163062004,0.42739241524767907,-0.06576329925167704,-0.8819971391106689,0.591163254521417
632.25,-0.3271800235300333,3.893133086894839,0.5697915356182882,-0.047485791545781794,-0.8809431331794109,0.536875146273078
632.5,-0.33782478000921756,3.6751865964722983,0.6958299883842181,-0.037836655370294084,-0.8495039103330999,0.4652731822675691
632.75,-0.346996015274474,3.468381131728289,0.8024281267520728,-0.035848653464862885,-0.7962192822840004,0.3867881913552784
633.0,-0.3563238400358344,3.277076955330298,0.8892240840618573,-0.039273588129154914,-0.7300136688656087,0.312093270460575
633.25,-0.36676623625546867,3.1033742972954848,0.9584747619823603,-0.04482430474113448,-0.6600185128136733,0.25091102805666576
633.5,-0.37838328616897243,2.9470676989234614,1.0146795980901901,-0.04872390238153318,-0.5954595378828955,0.21098330753094774
633.75,-0.39032878753979006,2.805644528354037,1.0639664157478341,-0.04740422642733139,-0.545186106138619,0.19703768521642706
634.0,-0.4009553185919117,2.674474645854152,1.1131984406984037,-0.03804009203150924,-0.5166944606869031,0.209799255599723
634.25,-0.4080538903404438,2.5472972980105855,1.1688660435476956,-0.019009932028085614,-0.5150987838256924,0.2455389985552019
634.5,-0.40919715447376603,2.4169252539413058,1.2359679399760046,0.00977713686395311,-0.5422681853549705,0.2963631392388124
634.75,-0.40209742267385806,2.2761632053331002,1.3170476131671018,0.047048065495265384,-0.5961553174852199,0.3510488418407651
635.0,-0.3849099174130721,2.118847595198696,1.4114923608963872,0.09057467562149445,-0.6708561108790874,0.3967169468112308
635.25,-0.35640370694151713,1.9407351498935566,1.5154060865727172,0.1376024424810976,-0.757463049857884,0.42080882384258445
635.5,-0.31605500438342915,1.7401160702697538,1.6218967728176794,0.18530872863240216,-0.8452886701847531,0.4129867038387123
635.75,-0.26401052605172026,1.51809081480118,1.7218994384920734,0.23114387247897236,-0.9232998904342944,0.3666749587584417
636.0,-0.20098803080398397,1.2784661250526066,1.8052342521969003,0.273021920132606,-0.9815370206684984,0.280042055476021
636.25,-0.1281863608297229,1.0273223044669308,1.861920466230084,0.3093630125988519,-1.0122477502108722,0.15630476793544545
636.5,-0.047123396459308964,0.7723422499471705,1.883386636164623,0.33903161324843906,-1.0105162525415243,0.0031491099870546435
636.75,0.04042238753318372,0.5220641781961687,1.8634950212236112,0.3612451933475208,-0.9743373582770843,-0.16826082594638425
637.0,0.13252987872667177,0.2851735708086283,1.7992562231914309,0.3754809578872716,-0.904219725039795,-0.34480739289782214
637.25,0.2271591417091372,0.06995431567627118,1.6910913247747001,0.3814504818060367,-0.8024439697561953,-0.5130774398452678
637.5,0.32224318000224983,-0.1160484140694693,1.542717503268797,0.379132683566566,-0.6722684461143404,-0.6609408582191203
637.75,0.4157300711975367,-0.26617990738089903,1.36062089566514,0.36871873240066955,-0.5173756188641774,-0.7788217915883529
638.0,0.505640578777264,-0.374736223501558,1.1533066074746205,0.3505622094548934,-0.3416600825267284,-0.860388309200449
638.25,0.590102021435861,-0.43700994864426324,0.9304267410649155,0.32514862314125137,-0.14931577684109798,-0.9027791485229206
638.5,0.6673480365570192,-0.449394111922107,0.7019170332131602,0.29292593663210453,0.0548779655177114,-0.906281923640419
638.75,0.7357260718297063,-0.40957096588540753,0.477285779244706,0.2542446560669002,0.2653214993650278,-0.8735819103809735
639.0,0.7936582611228253,-0.3167333622395931,0.26512607802267346,0.209387247317712,0.4756513307675749,-0.8088370776151388
639.25,0.8396275598055105,-0.1717453005016201,0.0728672404371366,0.1585751083484937,0.6791567432588007,-0.7170648257404583
639.5,0.8721815084082465,0.022845009389807252,-0.09340633484755566,0.1020815479134168,0.8694784871426187,-0.6038607861581835
639.75,0.8899624278639209,0.2629939430696892,-0.22906315264195515,0.040403626566089146,1.0413675755904248,-0.4750415997418159
640.0,0.8917946715836962,0.5435287971850197,-0.33092713471846363,-0.02557230198480727,1.1912359792198166,-0.3365732404499605
640.25,0.8767696458450587,0.8586119326795976,-0.3973497728669354,-0.09448021136314282,1.3172705163570837,-0.19437367510692372
640.5,0.8443820915935802,1.2021640553635615,-0.4281139722719255,-0.16447432058314737,1.419014718782876,-0.053926557024127186
640.75,0.7946456430601394,1.5681192920710356,-0.424313051378999,-0.23334165357655934,1.496572712609415,0.08008133028539921
641.0,0.7281333052956569,1.950450411668269,-0.3880733071292259,-0.2986980894400861,1.5497064086987518,0.2040496312730279
641.25,0.6460191306902097,2.3429724964204115,-0.32228823574248505,-0.3582092029815038,1.5771419472827666,0.3154936861468006
641.5,0.5500279119189777,2.7390213853096523,-0.23032646405582557,-0.40978375063020106,1.5763420815099156,0.4128789690980085
641.75,0.442353731092048,3.1311435371753693,-0.11584875119348081,-0.45169350807070774,1.543802027590309,0.4950805591380301
642.0,0.32558086712516854,3.510922399104807,0.017213815513189495,-0.48262716945985035,1.475794606200604,0.560957664298214
642.25,0.20256441646121814,3.8690408402756713,0.1646300809556262,-0.501692292669952,1.369320235594639,0.6091543505497419
642.5,0.0763323420522255,4.195582516902126,0.32179099078806045,-0.508394417307584,1.22299016302982,0.6381786886428893
642.75,-0.050015701867664575,4.480535921790581,0.48371942527707085,-0.502617110467253,1.0376539215786824,0.6468209471708456
643.0,-0.17338504106519892,4.714409477691468,0.6452014643734832,-0.48459741934216966,0.816721216799186,0.6347495268444122
643.25,-0.2907954676702893,4.888896530190174,0.801094188699277,-0.4548899308414506,0.5661499145118576,0.6029783507521014
643.5,-0.3994207584679401,4.997484434947396,0.9466906397495339,-0.41431331706844116,0.2941551282423607,0.554017879049147
643.75,-0.49668244929239336,5.035974094311355,1.0781031282238505,-0.3638968541311187,0.010704576179566772,0.4917864564592167
644.0,-0.5802632460460941,5.00283672303718,1.1925838679791423,-0.30483590903142777,-0.27313777994405086,0.4209094903653319
644.25,-0.6481780262522392,4.899405204339329,1.2885578734065164,-0.2384810737098189,-0.545964143806767,0.3460268735889689
644.5,-0.6987864924542855,4.729854651133796,1.3655973047736267,-0.16635610094829023,-0.7967825092513081,0.27129724829855606
644.75,-0.7308631224244202,4.501013949713675,1.4242064975557944,-0.09019408197974152,-1.015700248510477,0.19992777974145914
645.0,-0.7436427668818837,4.222004526878558,1.4655611946443563,-0.01196351040951914,-1.1944950310488833,0.13425586051995442
645.25,-0.7368785653250391,3.9037664341892335,1.4913344278157716,0.0661521582022346,-1.32697468566451,0.07608457991668471
645.5,-0.7108883923353915,3.558517184046303,1.5036034846026987,0.14182146615809407,-1.409149834181533,0.02686069401502733
645.75,-0.6665787750044352,3.199191517098467,1.5047647748232853,0.21268893869448002,-1.439242284266851,-0.012161392292728834
646.0,-0.6054275241494338,2.8388960419128773,1.4975227884563342,0.27654639600131514,-1.4176375408023087,-0.03987713068455445
646.25,-0.529416736066036,2.4903727466973127,1.484826209481008,0.3315402443216387,-1.3465423465959843,-0.05561660714876515
646.5,-0.44089082009045555,2.165624868614885,1.4697144848819517,0.37631309778418537,-1.2306790846894846,-0.059739367076328875
646.75,-0.3426332903904168,1.8750332043525704,1.4549565259428436,0.4100332264143746,-1.0763982886967849,-0.05323031893755248
647.0,-0.23731382700720616,1.6274257242664927,1.4430993254131754,0.432516473990686,-0.8918256366075061,-0.03825961024572777
647.25,-0.12771886305461422,1.4291203860488173,1.4358267208199798,0.44423511516273917,-0.6871602056081549,-0.018398469588249533
647.5,-0.01643801264691902,1.2838456214624152,1.4339000906190507,0.4460576770982356,-0.47350444177014017,0.002387660160179994
647.75,0.09420510202396315,1.1923681651637472,1.4370205509000697,0.4391366689143732,-0.2627794341227694,0.019803209663688204
648.0,0.20219250566227842,1.1524559044010305,1.4438016954508948,0.42484450566860604,-0.06661863663301082,0.029803564494046864
648.25,0.3058568948811491,1.1590588468472418,1.4519223331470932,0.40455772779781607,0.10443641880938825,0.02904355568861039
648.5,0.4038711354847919,1.2046741138057246,1.4583234732952,0.37961957878441427,0.24186633712001582,0.015150641945043564
648.75,0.49524399845803657,1.2799920154072497,1.459497654119615,0.3513905373426017,0.3400525063117792,-0.012936146426884676
649.0,0.5793209033301139,1.3747003669616142,1.4518554000817576,0.32115724007572466,0.39661540473846824,-0.05498812708909151
649.25,0.655728756322052,1.4782997177764838,1.4320035905750692,0.28998740914296056,0.4122768521811433,-0.10950010884705952
649.5,0.7243295380588322,1.5808387930521859,1.3971053456582279,0.2586815722116019,0.3905521315668947,-0.17368778438805776
649.75,0.7851589943959354,1.6735757835599312,1.3451596983810403,0.22776188959198038,0.3372429554799128,-0.24355496594196824
650.0,0.8383180153788174,1.7494602707921423,1.2753278626872437,0.19733433679093265,0.2597072024023115,-0.31414814279436465
650.25,0.8838717288398001,1.803429384761087,1.188085626983858,0.1669650060917554,0.16620386902623618,-0.3799571397079107
650.5,0.9217325262031117,1.8325622053052604,1.0853492928332884,0.13584380791524106,0.06547918797126329,-0.4352592162813702
650.75,0.9515930596997961,1.8361689787467186,0.9704560188431729,0.10301213890004171,-0.03357941173850598,-0.4747473525875596
651.0,0.9728880973022882,1.8157724994360074,0.8479756165395086,0.06744307592636074,-0.12229547910228344,-0.493987390736087
651.25,0.9848406800363456,1.7750212391955769,0.7234623234751294,0.028286755056111074,-0.19260912169246103,-0.4901208503843266
651.5,0.9864740377736112,1.7194679385897769,0.6029151913473453,-0.014875415760023332,-0.2374816038842531,-0.4618336536373442
651.75,0.9768428150530681,1.6562804372534503,0.4925454966564573,-0.0620242892605058,-0.251542863095338,-0.40983733981149695
652.0,0.9549961739806392,1.5936965070421079,0.3979965214415968,-0.11265056754189418,-0.23158001380072024,-0.3367887700702862
652.25,0.920185155117359,1.5404904303530902,0.3241511116213142,-0.16578118871051573,-0.1769949848811403,-0.24642635286321213
652.5,0.8719963212104069,1.5051990146015377,0.27478334500999074,-0.2200929286303411,-0.08955023912379412,-0.14299798690228172
652.75,0.8102111585276752,1.4957153107911931,0.25265211817017336,-0.2738623228932701,0.025822039316284684,-0.03147531069146825
653.0,0.735347407329499,1.51811003425968,0.2590456896642566,-0.3251154653825079,0.1618232468654237,0.08319462445282633
653.25,0.6482363540454088,1.576626934223905,0.2942494303965865,-0.371882817585839,0.3097621985424741,0.19638066388953157
653.5,0.5502862078832642,1.672991133530917,0.3572360216090224,-0.41224151045263235,0.4597132140489144,0.30422976522100975
653.75,0.4431751307804497,1.8064835412483622,0.4463643130070914,-0.4444042174133105,0.6011547009003819,0.4020079613007407
654.0,0.3292797778458407,1.973568483981108,0.5582400022593927,-0.4668908420627082,0.7240202130774742,0.4852732090406954
654.25,0.2111151227728989,2.1684936477870993,0.6890009175274391,-0.4786018666536182,0.8197324541076774,0.5511385665978581
654.5,0.0914514354527114,2.3834347110349468,0.8338092855583218,-0.4788834990293551,0.8809475977460117,0.5963868275391448
654.75,-0.02683440808476334,2.608967446660105,0.9871943312970115,-0.46760021087681736,0.9022484884028934,0.6188199261883744
655.0,-0.14090475133659197,2.8345589552363935,1.143219248652509,-0.4451443721530586,0.880466450120335,0.6170025918611626
655.25,-0.24810821002997585,3.0492006717202726,1.2956956272275928,-0.412330580009205,0.8140869850291486,0.5907671058154378
655.5,-0.34590400593347326,3.2416024477509677,1.438602801560228,-0.3702329097415662,0.7044536234272556,0.5407512866619912
655.75,-0.432161766776499,3.4014274834339004,1.5660712705585884,-0.3199996642998162,0.5559050951380771,0.46848289322115555
656.0,-0.5049790687081241,3.5195549953200063,1.6728442481708057,-0.2627374905605376,0.37474155399237485,0.3770107571339496
656.25,-0.5627350998449927,3.588798260430088,1.7545766491255632,-0.19945819273603968,0.16975096164522174,0.2705309619572165
656.5,-0.6040473799258308,3.604430476142617,1.808109729149414,-0.13111543048632057,-0.04843934692588814,0.15434631348045524
656.75,-0.6277772884575263,3.564578586967144,1.8317498058657908,-0.058768280170358664,-0.2680120230154044,0.03477102494936135
657.0,-0.6330983927496447,3.470424464634915,1.8254952416240946,0.01624811134710185,-0.47675477171166936,-0.08134745896441764
657.25,-0.6195468341930415,3.326201201111309,1.791076076383582,0.092259670604285,-0.662888973446405,-0.18715916988409464
657.5,-0.587121193769292,3.1389799779117125,1.7319156566820473,0.1672562948413736,-0.8159053398819616,-0.2766217093350112
657.75,-0.5363594252545134,2.9182485311703283,1.6527652217160764,0.23897154774392368,-0.9273427888536965,-0.34525882874837555
658.0,-0.4683690495703132,2.6753085834848642,1.5592862423078595,0.3050554296432734,-0.9914212387751142,-0.39064038862843464
658.25,-0.3848344495519598,2.4225379117827712,1.457445027401859,0.3632801902590712,-1.0054786701786345,-0.4126519713129113
658.5,-0.2879590875525935,2.172569248395547,1.3529602566514038,0.41174675965164986,-0.9701499497375137,-0.4132372908202204
658.75,-0.18035628757874633,1.9374629369140144,1.250826381991749,0.4490595429799631,-0.8892170458933446,-0.39595557623513633
659.0,-0.06491575820037454,1.7279607254488747,1.1549824685338357,0.4744545276828089,-0.7691672077019498,-0.36526792376296147
659.25,0.055375188060203584,1.5528793330630395,1.0681924201102682,0.48786672311675505,-0.6185196068090719,-0.32579417733156757
659.5,0.1775978822382882,1.4187009220443387,0.9920853798680519,0.48993562225971987,-0.44703581210440246,-0.2817620739782498
659.75,0.2990808378139178,1.3293614270108383,0.9273113831211433,0.48195619328533246,-0.2649516982611213,-0.23666689594819834
660.0,0.41754345178085117,1.286225072913778,0.8737519318939527,0.4657666927993184,-0.08232052989350658,-0.19317634779836856
660.25,0.5312077341875039,1.288201162064085,0.830723209221959,0.4435630145307742,0.09146954458268741,-0.15321756251059293
660.5,0.6388632663868101,1.3319598452051218,0.7971431506386563,0.4176435315166153,0.24803454523034718,-0.11818005719192803
660.75,0.7398379104276707,1.4122184346792586,0.771633180625995,0.39009830209956325,0.38022552465953874,-0.08908968834960307
661.0,0.8339266138222037,1.5220726075348912,0.7525983064638547,0.3624862184952441,0.4823408511783578,-0.06670222402545178
661.25,0.9211971114376567,1.6533888602684375,0.7382820686132691,0.3355628331530488,0.5503683814392208,-0.051556311244673525
661.5,1.0017982698607426,1.7972567982545016,0.726820150841518,0.30912981572958526,0.5822650127221958,-0.04388753662851608
661.75,1.0757118204322964,1.9445213666295353,0.716338300299011,0.28206565729180594,0.5781127382280351,-0.04365379892076926
662.0,1.142502582373119,2.086313167368519,0.7049932513811333,0.25254824596364406,0.5407865539578549,-0.05007204768719897
662.25,1.2013736458622581,2.214914643608463,0.6913022764554115,0.21842266319314432,0.4752302153536787,-0.061997595292017316
662.5,1.2508791634427716,2.3239282750453585,0.6739944537351247,0.17766286960914973,0.3880369026926642,-0.07802738118841313
662.75,1.2891859716156162,2.408933094954795,0.652288585861205,0.1288020843108304,0.287405658872542,-0.09604723409884053
663.0,1.3141905414226898,2.4676311044816295,0.6259708366857044,0.07126095750632712,0.1817357471248684,-0.11356221930721921
663.25,1.3237929407370856,2.499800968517229,0.5955074762075954,0.0055341834413167,0.07880309545637676,-0.12768092395312647
663.5,1.3161415400320493,2.507032652209818,0.5621303747091412,-0.06676449390962796,-0.015015225099647367,-0.1352381837762473
663.75,1.289929758927915,2.4922933559674054,0.5278883843194717,-0.14300188443034909,-0.09519323709627514,-0.1328989309737849
664.0,1.2446006499785263,2.4594360336616803,0.4956809092222487,-0.21973642230527932,-0.15912012075413262,-0.11746993458313926
664.25,1.1805358953111522,2.412733295590339,0.4691534170279021,-0.29299005611073115,-0.20574027181324528,-0.08648946032381022
664.5,1.099165411182966,2.3565658977550576,0.4524361790603436,-0.35860670734807754,-0.23539299644292822,-0.038102914334840254
664.75,1.0027854891343502,2.295036797368875,0.45010195986048196,-0.4126792443253178,-0.24883468786247764,0.027900732581061627
665.0,0.8947276398043904,2.232148553823819,0.4663865453508744,-0.45200650645854834,-0.2468773921941736,0.10968072131524598
665.25,0.7789346632233354,2.171598101271788,0.504942320518105,-0.4745292558936645,-0.23064586827497013,0.20389971481125557
665.5,0.6596816283135105,2.1168256196863338,0.5683364027565022,-0.4796320633271976,-0.2012362688811411,0.30547108282027624
665.75,0.5412111574169103,2.0709799668312177,0.6576778619282431,-0.46823996750979757,-0.16000025397211726,0.4079891540808904
666.0,0.4273585343534201,2.036825492700275,0.7723309797969474,-0.44266543724683377,-0.1087868598319579,0.5042489085090429
666.25,0.32125313088041807,2.0165865369152387,0.9098023161827645,-0.40624274238940433,-0.05016403174002537,0.5867925704148511
666.5,0.2251298699822577,2.0117434768302624,1.065727265004373,-0.36282540479837777,0.012611951131160204,0.6484899231780188
666.75,0.14030027027925485,2.022892512480819,1.234047277771774,-0.31625935686798085,0.07493758575971476,0.6824461063860152
667.0,0.06703285045633933,2.04921226971012,1.4069503181973806,-0.2699395742042349,0.13183686108745274,0.6833832903707258
667.25,0.004984946033292914,2.088810943024545,1.5757389229571368,-0.22651896711354158,0.17822901885226372,0.6479025608399689
667.5,-0.04679720945235388,2.1383267791362517,1.730901598617365,-0.18779346473853392,0.20851014670543577,0.5742068409518954
667.75,-0.08959658899662415,2.193066016377263,1.8628423434330845,-0.15467916601341056,0.21774916163334623,0.46377218958391797
668.0,-0.12482587259511035,2.247201359952925,1.962787693409324,-0.12724388811883253,0.2024880464247989,0.31978632690887077
668.25,-0.15382959353921422,2.2943100395896625,2.02273550688752,-0.1048147276039335,0.16089412740978837,0.14899341502806118
668.5,-0.17769353583922864,2.327648423657819,2.0372844009233546,-0.08609524379243504,0.0933266291256416,-0.03853773197680965
668.75,-0.19711740706987513,2.3409733541524833,2.003466640899115,-0.06926892650579676,0.0030355328098945478,-0.23208822153213005
669.0,-0.2122983565350829,2.3291661900627663,1.9212402901572896,-0.0521862318674541,-0.10422338940249976,-0.4197737406295272
669.25,-0.22289658182542738,2.2888616594512334,1.7935797705843515,-0.03263149310658553,-0.2204312452638657,-0.5898085654445557
669.5,-0.2280450998994361,2.2189505674308334,1.6263360074350117,-0.008625629971957743,-0.3359196592360476,-0.7313421134683353
669.75,-0.22645417948382018,2.1209018298332096,1.4279087138501838,0.021244102076265217,-0.4401637904272149,-0.835127423864523
670.0,-0.21658694271768653,1.998868672217226,1.2087722955027502,0.057555097091382755,-0.5226757706299665,-0.8942664449323554
670.25,-0.19688750819825884,1.8595639445182264,0.9807754913840061,0.0999220306376578,-0.5739154542685028,-0.9047030629689765
670.5,-0.16599962217705766,1.7119109450829746,0.756420764018262,0.1470402224038641,-0.5861210788492803,-0.8657650730992952
670.75,-0.12299144181119459,1.5665034050935862,0.5478929548343585,0.19689299706021082,-0.5540257131159194,-0.7806075407060205
671.0,-0.0674855185109351,1.4348980885250149,0.36611699366525174,0.24706734203112293,-0.4754403969438479,-0.6561334322762437
671.25,0.00029016141797910677,1.3287832066216623,0.2198262386962367,0.2950799278880856,-0.3516527703811918,-0.5026709551364842
671.5,0.079512538907629,1.259071703334419,0.11478151609700965,0.3386627507215442,-0.18760079605812185,-0.3330579349988345
671.75,0.16883423419297472,1.2349828085926013,0.053297271196819415,0.37594422629818935,0.008233502837254214,-0.1611800285993929
672.0,0.2665020402966469,1.263188454753046,0.034191501797313194,0.40547334271199914,0.22427339922538092,-0.00022200073615182003
672.25,0.37043351999350094,1.3471195082052918,0.053186270828743505,0.4261354610761784,0.4466649894116519,0.13875805587610007
672.5,0.4783034827855879,1.486520949458872,0.10357052973536324,0.4370351718038642,0.6604117594974377,0.24784730066964672
672.75,0.5875863925518807,1.6773253879540106,0.17710992116356686,0.4374167888131085,0.8506855352048168,0.322878752444393
673.0,0.6955722417134709,1.9118637170612804,0.26500990595755974,0.42666530828017185,1.0041185201211484,0.36328731286212596
673.25,0.799437711259742,2.179384648014585,0.35875357759462984,0.4044176875742206,1.1099406522369062,0.3714918176757148
673.5,0.8963283428399293,2.4668340431797335,0.45075581479541715,0.37075812108271816,1.1608271880770893,0.3521104869330113
673.75,0.9834764566931007,2.7597982420531295,0.5348088210611355,0.32643778465043016,1.153264718058482,0.3109535660210343
674.0,1.0584053672309928,3.0434664022089746,0.6062325978059343,0.2729863289544552,1.0873930972555863,0.2541143813771818
674.25,1.119066723742776,3.3034947906809227,0.6618660117497264,0.21263747678559813,0.9664392658542127,0.1885073506370909
674.5,1.1642130882235442,3.526686035136081,0.7004862731244798,0.14809596652801452,0.7960028294489803,0.11950977897780879
674.75,1.1930025889499163,3.701496205405413,0.7216209012386308,0.08221865848311698,0.5833619374302907,0.0518602224357656
675.0,1.2054864945208656,3.8183670038512263,0.7264163843423626,0.01770159617706716,0.33709208823920367,-0.009345635803059693
675.25,1.202293103973382,3.8700422495250146,0.7169480833371009,-0.0431610476704107,0.06701784161810131,-0.06072240177328325
675.5,1.1845652138321086,3.851875924660277,0.6960551834557209,-0.09854977556989396,-0.2154495188280734,-0.09984480747525448
675.75,1.153833967399848,3.762317490110978,0.6670256795994737,-0.14713746122643895,-0.497458828543774,-0.125406928353893
676.0,1.1119117658887774,3.60314651038839,0.6333517192787744,-0.1881358585256594,-0.7652931879682576,-0.13713956458008592
676.25,1.0607499873469344,3.379670896126849,0.5984558973094307,-0.22108818628316224,-1.0035879705091189,-0.13617119067341643
676.5,1.002393546474508,3.1013525251338305,0.5652661239420662,-0.24571459672462134,-1.1979534826122968,-0.1241435787912275
676.75,0.9389031146569202,2.7806941548207007,0.536384107913817,-0.2622450598690518,-1.3358093912669524,-0.10311203871500418
677.0,0.8721944183161341,2.4334478295003543,0.5137101045845641,-0.27150490284184287,-1.407051014118105,-0.07542741570632261
677.25,0.803929091490506,2.0771686477616482,0.49867040006065566,-0.27477668643655295,-1.4067126482232175,-0.04299370054809859
677.5,0.7353842598687521,1.7300915053887456,0.4922132543105148,-0.27375484535256284,-1.3348027915751777,-0.00760374014035492
677.75,0.6674040820502931,1.4097672519740594,0.4948685299904782,-0.27027154512270113,-1.196462267509951,0.02904823842443094
678.0,0.6004071674390872,1.13186037163377,0.5067373735227303,-0.2658613947808696,-1.001051609335238,0.06506105374810123
678.25,0.5345036747346938,0.9092414473064404,0.5273990568645288,-0.2614692648797841,-0.7610173426867848,0.09819805963871198
678.5,0.469662466851851,0.7513517002903777,0.5558364033420863,-0.25732765869706464,-0.4908439122720929,0.12610319146148719
678.75,0.40587604844463954,0.663819491170394,0.5904506525952724,-0.2529961357802201,-0.2061073253996626,0.14671458682926586
